ID,sentence_1_vie,sentence_2_viet,score
ENG-train-4004,"Những đứa trẻ khác đều rất hung dữ, và Perry đã gây gổ.","Suốt thời gian đọc cuốn THE OTHER NORMALS, tôi cứ nghĩ mãi về Perry trong cuốn UNDER THE NEVER SKY của Veronica Rossi.",0.34
ENG-train-4005,Và bạn thích kiểu cửa kính lớn mở ra hiên nhà chứ?,Vì cửa sẽ mở cho cử tri vào lúc một tiếng nữa.,0.34
ENG-train-4006,"Con tàu được kéo đến Buenos Aires, Argentina và sau đó đến Kristiansand, Na Uy để sửa chữa.",Mar del Plata là điểm đến phổ biến nhất cho các hội nghị ở Argentina sau Buenos Aires.,0.34
ENG-train-4007,"Văn phong của Chambers xuyên suốt tác phẩm đều hoa mỹ và giàu chất thơ, nhưng những truyện ngắn ""kinh dị"" của ông lại mạnh mẽ hơn nhiều so với những truyện ngắn lãng mạn trong tuyển tập này.","(Ghi chú cá nhân: Tôi yêu thích cuốn sách này đến nỗi từng viết một truyện ngắn cho tuyển tập dựa trên cuốn ""VUA ÁO VÀNG"".)",0.34
ENG-train-4008,"Đầu tiên, Fall Out Boy không chơi hay khi biểu diễn trực tiếp.",Tôi thích bất kỳ bài hát nào của Fall Out Boy hoặc Hawthorne Heights.,0.34
ENG-train-4009,Rayfe là vua của bộ tộc Tala và cần thuyết phục Andi trở về vùng đất của họ cùng với mình.,Tala về cơ bản là các tiên nữ.,0.34
ENG-train-4010,"Vậy nên, đúng vậy, phụ nữ quan tâm đến tiền bạc.","Tôi sẽ chi tiền cho chúng ta, những cô gái ạ.",0.34
ENG-train-4011,"Tôi không có gì thực sự tốt để nói về nó, cũng chẳng có gì tệ cả.",Như tôi đã nói: Quá tốt để có thể là sự thật.,0.34
ENG-train-4012,Bài hát mà khủng long tím Barney hát là bài gì vậy?,"Nghe giống như bài hát có câu ""What's up pus*y cat?"" vậy?",0.34
ENG-train-4013,Trải nghiệm quân ngũ chung này đã tạo nên tình bạn cá nhân giữa Robinson và Louis.,Sự thành công liên tục của Robinson đã dẫn đến hàng loạt lời đe dọa giết người.,0.34
ENG-train-4014,Hãy tiếp tục đọc tiểu sử của anh ấy tại nguồn của tôi.,Hãy thử đọc lời bài hát.,0.34
ENG-train-4015,Một em học sinh đang cầm quả bóng trên tay và chỉ vào chiếc đĩa bay.,Đứa trẻ giơ cao bức ảnh của Mahmoud Ahmadinejad trong khi những người đàn ông đang trò chuyện phía sau.,0.34
ENG-train-4016,"@fuzislippers @KLSouth @gdebenedetti Đúng vậy, bà ấy là người có tầm nhìn xa! Lol #MakeAmericaGreatAgain #WhyImNotVotingForHillary","Vì #SNL không còn hài hước như trước nữa, làm ơn @JoeBiden hãy tranh cử tổng thống đi... dù chỉ là để có những cuộc tranh luận vui nhộn giữa ông và...",0.34
ENG-train-4017,Một vận động viên lướt ván đang nhảy lên không trung trong khi bám vào một sợi dây màu vàng.,Một chàng trai trẻ da trắng đang leo núi với sự trợ giúp của dây thừng.,0.34
ENG-train-4018,Tôi thực sự đang tự hỏi biểu tượng đó có ý nghĩa gì.,"Tôi cũng đang băn khoăn về điều đó. Thành thật mà nói, triển vọng không mấy khả quan.",0.34
ENG-train-4019,Còn 297 ngày nữa là tôi có thể đăng ký bầu cử!! Còn 1 năm 193 ngày nữa là đến Ngày Bầu cử #RockTheVote #democrats #everyvotecounts,"Bernie hay Hillary? Tôi thích Bernie hơn nhưng Hillary cũng được. Dù sao thì, đảng Dân chủ phải đoàn kết trong năm 2016. #CảmNhậnSứcMạnhBern",0.34
ENG-train-4020,Một người phụ nữ chạy vào giữa sóng biển.,Một người đàn ông đang chèo thuyền kayak vượt qua ghềnh thác.,0.34
ENG-train-4021,New Delhi là thủ đô của Ấn Độ.,Tội phạm tồn tại dưới nhiều hình thức khác nhau ở Ấn Độ.,0.34
ENG-train-4022,Tôi thích nhiều ứng cử viên trong cuộc đua tranh cử Tổng thống năm 2016; nhưng không ai có nhiều thành tích hơn Donald Trump. Nội các của ông ấy sẽ rất hùng hậu.,"Nếu một người theo chủ nghĩa tự do đề cập đến vấn đề nhập cư, hãy dùng đến ""lá bài TRUMP"" để phản bác! #trumpforpresident #Trump #tcot",0.34
ENG-train-4023,"Thử tải công cụ tìm kiếm và tải xuống Limewire xem nào, nhóc!",Bạn nên sử dụng Google hoặc công cụ tìm kiếm khác.,0.34
ENG-train-4024,Cô ấy đã bắt anh ta phải nỗ lực để có được nó.,"Tôi có thiện cảm với anh ấy hơn là với Adrienne, điều đó thật dễ chịu.",0.34
ENG-train-4025,"Ngoài ra, ngân sách của chúng tôi khá hạn chế!","Ngoài ra, Lorelai cũng đủ sức thu hút người xem về mặt hình ảnh.",0.34
ENG-train-4026,"Vậy nên tôi rất vui vì đã chờ lâu như vậy mới đọc cuốn sách này, vì điều đó có nghĩa là tôi sẽ không phải chờ đợi quá lâu để đọc cuốn tiếp theo.","Tôi đọc những đoạn hay nhất, đẫm máu nhất trong khi ngồi ở tiệm làm đẹp và làm móng chân.",0.34
ENG-train-4027,Nhiều ý tưởng trong bài viết này đã có một khởi đầu sáng tạo tuyệt vời.,Cô ấy không làm quá nhiều điều ngốc nghếch trong cuốn sách này.,0.34
ENG-train-4028,"Samuel Timothy ""Tim"" McGraw là một ca sĩ nhạc đồng quê và diễn viên người Mỹ.","Dolores Hope là một ca sĩ, nhà từ thiện và là góa phụ của diễn viên Bob Hope.",0.34
ENG-train-4029,Hãy vào một cửa hàng và thử một cái xem sao.,hoặc mang đến cửa hàng sửa chữa.,0.34
ENG-train-4030,"Người dẫn chương trình Miss USA, De la Fuente, bỏ cuộc thi và gọi @realDonaldTrump là kẻ ngu dốt và hề hước...","@realDonaldTrump Cứ tiếp tục như vậy đi Trump, chúng tôi yêu quý ông! #MakeAmericaGreatAgain #BoycottMacys #boycottnbc",0.34
ENG-train-4031,Donald Trump cần phải ngừng tự làm mình xấu hổ. Bọn khốn nạn phân biệt chủng tộc...,"Này lũ đạo đức giả @Macys, vì các người đã gỡ bỏ hàng hóa của @realDonaldTrump khỏi cửa hàng, sao các người không gỡ bỏ luôn mấy thứ #phân biệt chủng tộc #JAYZ #hai mặt tự do",0.34
ENG-train-4032,Tôi thích việc Henry đã phá vỡ nguyên tắc của chính mình chỉ để thấy Kate mỉm cười.,"Tôi vô cùng yêu thích cô nàng Kate mạnh mẽ và bướng bỉnh này, và trời ơi, tôi muốn được thấy cô ấy nhiều hơn nữa trong cuốn sách thứ ba!",0.34
ENG-train-4033,Một người đàn ông mặc đồ vàng dường như đang làm DJ cho hãng Smirnoff tại một bữa tiệc.,Một bé trai mặc áo vàng đang được cho ăn chuối.,0.34
ENG-train-4034,"Tôi thực sự thích cách Shusterman nhìn nhận về thế giới bên kia, và cách ông ấy khéo léo giải thích đủ loại hiện tượng bằng cách sử dụng cấu trúc của Everlost.",Anh ấy sở hữu tài năng thiên bẩm và trí tưởng tượng tuyệt vời.,0.34
ENG-train-4035,Ngón tay cô ấy có thể rụng rời. Ngón chân cô ấy cũng có thể rụng rời.,"Những chiếc móng vuốt lớn, cong ngoằn ngoèo mọc ra từ các ngón tay và ngón chân của nó.",0.34
ENG-train-4036,"Bố của Charley cũng đang có âm mưu gì đó, nhưng Charley không biết đó là gì, dù có vẻ như ông ấy đang định bỏ rơi mẹ kế của Charley.",Phong cách điên rồ độc đáo của Charley Davidson vẫn tiếp tục.,0.34
ENG-train-4037,Heart Of Stone là cuốn sách đầu tiên trong loạt truyện Gargoyles của tác giả Christine Warren.,"Nhưng, xét cho cùng, cuốn sách đầu tiên chưa đủ sức thuyết phục tôi để tiếp tục đọc các cuốn khác trong series.",0.34
ENG-train-4038,"Đau khổ vì bị cha ruồng bỏ, Idamante bỏ nhà đi.",Idamante không hiểu tại sao cha mình lại nói như vậy.,0.34
ENG-train-4039,Một người đàn ông đang cưỡi ngựa.,Một người đàn ông đang lái xe.,0.34
ENG-train-4040,Người ngư dân này đang vá lưới.,Một người đàn ông đang sửa mái nhà trên thang.,0.34
ENG-train-4041,"Tove rất ấn tượng và là một người đáng gờm, nhưng lại bị tác giả và nhân vật chính bỏ rơi vì những lý do không rõ.",Cô ấy giữ vững lập trường và sẽ không bị lay chuyển.,0.34
ENG-train-4042,"Phim này khá hơn một chút so với Blue Moon kinh dị, tuy nhiên vẫn không đạt đến tầm cao của phần đầu tiên trong series.","Nó không phải là hay nhất vì tôi đã nhận ra ngay lập tức, hoàn toàn tiết lộ kết thúc, nhưng dù sao thì...",0.34
ENG-train-4043,"@Montel_Williams, cựu MC chương trình trò chuyện hạng xoàng, đang nói xấu về @realDonaldTrump. Cút đi Montel!! @cnn.",@realDonaldTrump Vừa xem ông trên @FoxNews. Ông thật tuyệt vời! Tôi sẽ bỏ phiếu cho ông! #MakeAmericaGreatAgain,0.34
ENG-train-4044,Công nhân xây dựng đang lát những bậc thang bê tông lớn.,Một người đàn ông và một người phụ nữ đang lắp ráp một cấu trúc kim loại.,0.34
ENG-train-4045,"Biển hiệu ""Cafe Express"" bị vẽ bậy khắp nơi.",Một vận động viên trượt ván trẻ tuổi lướt xuống một con dốc phủ đầy hình vẽ graffiti.,0.34
ENG-train-4046,"Bạn chỉ cần vào iTunes, tìm iPod và chép nhạc vào đó lại.",Có ai biết cách chuyển ảnh vào iPod Nano không?,0.34
ENG-train-4047,"Nghe này, Jesse đã ở bên Suze quá lâu rồi nên không thể nào cổ hủ như cậu ta được.",Suze đang đi đôi bốt mà tôi thèm muốn đến chết phải không?,0.34
ENG-train-4048,"Một nhạc sĩ lớn tuổi ngồi đó, suy tư, lắng nghe và chờ đợi.",Một người phụ nữ đứng đợi trong bóng râm trong khi một người đàn ông lớn tuổi đang ngồi nhìn chằm chằm vào cô từ phía sau.,0.34
ENG-train-4049,Chú chó đen tung tăng chạy nhảy bên bờ sông.,Một cô gái đang nô đùa trong sóng biển.,0.34
ENG-train-4050,Tôi tin chắc rằng bà Hillary Clinton sẽ thắng cử năm 2016.,"@chicagotribune #ayyylmao Liệu #ĐảngDânChủ và những người #tựdo khác có nhận ra rằng không ai muốn #HillaryClinton, tức là #Obamanation 2.0 không?",0.34
ENG-train-4051,"Tôi nghĩ mình phải chấp nhận sự thật rằng Chris Paolini về cơ bản là một tác giả khác so với cuốn sách đầu tay của ông, Eragon.",Tôi cảm thấy nhàm chán khi đọc cuốn sách này.,0.34
ENG-train-4052,Hãy xin mẹ bạn tha thứ.,Để lại cho mẹ tôi một khoản nợ khổng lồ.,0.34
ENG-train-4053,"Và để nói rõ hơn, tôi thuộc đội Will ^-^","Tôi luôn ủng hộ Jem hết mình, không phân biệt ngày nào.",0.34
ENG-train-4054,Đây là một trong những cuốn sách mang lại cho bạn niềm hy vọng rằng không phải mọi thứ đều tồi tệ.,"Nếu bạn đã xem phim Blade 2, tôi không khuyên bạn nên đọc cuốn sách này.",0.34
ENG-train-4055,Mọi người hãy cùng lên chuyến tàu Trump nào!! Đó là vé một chiều hạng nhất đến Nhà Trắng cùng với @realDonaldTrump,@TIMENOUT @TIB2016 @AlanColmes là một ví dụ điển hình của một người theo chủ nghĩa tự do bị #thiếuđầutư.,0.34
ENG-train-4056,"Tài khoản Twitter của @HillaryClinton có nhiều người theo dõi hơn cả bốn ứng cử viên chính của đảng Cộng hòa (Bush, Rubio, Paul, Cruz) cộng lại.",@foxnation Việc đó đáng lẽ phải được làm TRƯỚC KHI bà ấy vứt bỏ nó!!! #NoHillary2016,0.34
ENG-train-4057,Hãy truy cập trang web này để biết thêm thông tin:,Hãy tìm hiểu về Deep Impact trên internet.,0.34
ENG-train-4058,The Bangles - Sắc màu mờ ảo của mùa đông.,Bạn đang tiết kiệm chi phí cho mùa đông.,0.34
ENG-train-4059,"Thứ hai, loại bỏ mối đe dọa từ phe Ouster.",#ERROR!,0.34
ENG-train-4060,Một tay đua xe đạp địa hình mạo hiểm thực hiện cú nhảy vượt qua địa hình hiểm trở trong rừng.,Một chàng trai trẻ khỏe mạnh đang đu dây leo lên vách núi trong một khu rừng.,0.34
ENG-train-4061,"@TPM @realDonaldTrump đây là hậu quả khi ông mở miệng nói lung tung. Với tốc độ này, ông sẽ không có cơ hội tranh cử năm 2016 đâu. #Univision","Nếu một người theo chủ nghĩa tự do đề cập đến vấn đề nhập cư, hãy dùng đến ""lá bài TRUMP"" để phản bác! #trumpforpresident #Trump #tcot",0.34
ENG-train-4062,Tôi thấy thật buồn cười khi mọi người đều nghĩ rằng việc hủy bỏ các dự án của @realDonaldTrump sẽ chỉ gây hại cho chính họ mà thôi. Ông ấy có phiếu bầu của tôi!,"Chúng ta cần một người đàn ông dám tiến hành những cuộc đàm phán khó khăn, nói thẳng những điều cần nói và không cần dùng đến những lời lẽ lịch sự, đúng mực. #cảmơn",0.34
ENG-train-4063,"Ba cô gái mặc đồ xanh, một người đang trồng cây chuối và người kia đang xoạc chân trên sân bóng rổ, phía sau là nhiều người.",Một cô gái trẻ đang chống đẩy trước mặt ba thành viên của lực lượng vũ trang tại một sự kiện hội nghị.,0.34
ENG-train-4064,Tiến trình có PID %1!u! đã bị buộc phải chấm dứt.,Mật khẩu cho % 1! U! đã được hoàn tất.,0.34
ENG-train-4065,Không có cách nào thuyết phục mọi người mua cuốn sách này trừ khi họ chưa xem bộ phim.,"Điều này khiến tôi rùng mình y hệt như vậy, thế mà tôi vẫn quay về giường và cuộn mình lại để đọc cuốn sách này!",0.34
ENG-train-4066,Anh ta bị bắn vào lưng.,Dan rút súng trước và bắn.,0.34
ENG-train-4067,(1 sao) Bẫy ma của Rick Hauta - Đây là một câu chuyện về thây ma hoàn hảo.,Thây Ma Rơi Từ Trên Trời - M.B.,0.34
ENG-train-4068,Đôi chân đứng trong một ngày đẹp trời với một tòa nhà cao lớn phía sau.,"Hai sĩ quan cảnh sát đứng sau một chiếc xe tải nhỏ, phía sau là một chiếc xe buýt.",0.34
